Rk,PFF Name,PFF Name Cleaned,Data Bowl Name,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
1242,Wes Martin,Wes Martin,#N/A,NYG,25,G,7,1,,,0,,,,,,,0,0,0.14,0.14,0,0,0,
1243,Christian McCaffrey,Christian McCaffrey,#N/A,CAR,25,RB,7,7,,,0,,,0,0.14,1,3,0,0,0.14,0.14,0,0,0,
1244,James O'Shaughnessy,James O'Shaughnessy,#N/A,JAX,29,TE,7,6,,,0,,,,,,,0,0,0.14,0.14,0,0,0,
1245,Riley Patterson,Riley Patterson,#N/A,DET,22,K,7,0,,,0,,,,,,,0,0,0.14,0.14,0,0,0,
1246,Adam Prentice,Adam Prentice,#N/A,NOR,24,FB,7,3,,,0,,,,,,,0,0,0.14,0.14,0,0,0,
1247,Dorian Etheridge,Dorian Etheridge,#N/A,ATL,23,LB,7,0,,,0,,,,,,,0,0,0.14,0,0.14,0,0,
1248,Graham Glasgow,Graham Glasgow,#N/A,DEN,29,RG,7,7,,,0,,,,,,,0,0,0.14,0,0.14,0,0,
1249,Jacob Hollister,Jacob Hollister,#N/A,JAX,28,TE,7,2,,,0,,,,,,,0,0,0.14,0,0.14,0,0,
1250,Jordan Mailata,Jordan Mailata,#N/A,PHI,24,LT,14,14,,,0,,,,,,,0,0,0.14,0,0.14,0,0,
1251,Rex Burkhead,Rex Burkhead,#N/A,HOU,31,RB,16,5,,,0,,,0,0.06,0,0,0,0,0.13,0.13,0,0,0,
1252,Keelan Cole,Keelan Cole,#N/A,NYJ,28,WR,15,11,,,0,,,,,,,0,0,0.13,0.13,0,0,0,
1253,Jake Curhan,Jake Curhan,#N/A,SEA,23,RT,15,5,,,0,,,,,,,0,0,0.13,0.13,0,0,0,
1254,Noah Fant,Noah Fant,#N/A,DEN,24,TE,16,16,,,0,,,,,,,0,0,0.13,0.13,0,0,0,
1255,Royce Freeman,Royce Freeman,#N/A,2TM,25,RB,15,0,,,0,,,,,,,0,0,0.13,0.13,0,0,0,
1256,Austin Hooper,Austin Hooper,#N/A,CLE,27,TE,16,16,,,0,,,,,,,0,0,0.13,0.13,0,0,0,
1257,CeeDee Lamb*,CeeDee Lamb,#N/A,DAL,22,WR,16,13,,,0,,,,,,,0,0,0.13,0.13,0,0,0,
1258,Ray-Ray McCloud,Ray-Ray McCloud,#N/A,PIT,25,WR,16,5,,,0,,,0,0.25,2,1,0,0,0.13,0.13,0,0,0,
1259,David Njoku,David Njoku,#N/A,CLE,25,TE,16,11,,,0,,,0,0,1,0,0,0,0.13,0.13,0,0,0,
1260,Zach Pascal,Zach Pascal,#N/A,IND,27,WR,16,13,,,0,,,0,0.06,0,0,0,0,0.13,0.13,0,0,0,
1261,Nate Solder,Nate Solder,#N/A,NYG,33,RT,16,16,,,0,,,,,,,0,0,0.13,0.13,0,0,0,
1262,Tress Way,Tress Way,#N/A,WAS,31,P,16,0,,,0,,,,,,,0,0,0.13,0.13,0,0,0,
1263,Danny Amendola,Danny Amendola,#N/A,HOU,36,WR,8,0,,,0,,,0,0.13,0,0,0,0,0.13,0.13,0,0,0,
1264,Dyami Brown,Dyami Brown,#N/A,WAS,22,WR,15,6,,,0,,,,,,,0,0,0.13,0.07,0.07,0,0,
1265,Logan Cooke,Logan Cooke,#N/A,JAX,26,P,15,0,,,0,,,,,,,0,0,0.13,0.07,0.07,0,0,
1266,Kylin Hill,Kylin Hill,#N/A,GNB,23,RB,8,0,,,0,,,,,,,0,0,0.13,0.13,0,0,0,
1267,Blake Jarwin,Blake Jarwin,#N/A,DAL,27,TE,8,5,,,0,,,,,,,0,0,0.13,0.13,0,0,0,
1268,Colt McCoy,Colt McCoy,#N/A,ARI,35,QB,8,3,,,0,,,0,0.5,3,0,0,0,0.13,0.13,0,0,0,
1269,Mohamed Sanu,Mohamed Sanu,#N/A,SFO,32,WR,8,0,,,0,,,,,,,0,0,0.13,0.13,0,0,0,
1270,Boston Scott,Boston Scott,#N/A,PHI,26,RB,16,4,,,0,,,0,0.06,0,0,0,0,0.13,0.06,0.06,0,0,
1271,Sutton Smith,Sutton Smith,#N/A,LVR,25,LB,8,0,,,0,,,,,,,0,0,0.13,0.13,0,0,0,
1272,Jack Stoll,Jack Stoll,#N/A,PHI,23,TE,16,5,,,0,,,0,0,1,0,0,0,0.13,0.06,0.06,0,0,
1273,Harrison Bryant,Harrison Bryant,#N/A,CLE,23,TE,16,3,,,0,,,,,,,0,0,0.13,0,0.13,0,0,
1274,Noah Gray,Noah Gray,#N/A,KAN,22,TE,16,1,,,0,,,,,,,0,0,0.13,0,0.13,0,0,
1275,MyCole Pruitt,MyCole Pruitt,#N/A,TEN,29,TE,16,9,,,0,,,,,,,0,0,0.13,0,0.13,0,0,
1276,John Bates,John Bates,#N/A,WAS,24,TE,17,8,,,0,,,0,0.06,1,0,0,0,0.12,0.12,0,0,0,
1277,Daniel Brunskill,Daniel Brunskill,#N/A,SFO,27,RG,17,17,,,0,,,,,,,0,0,0.12,0.12,0,0,0,
1278,Ja'Marr Chase*,Ja'Marr Chase,#N/A,CIN,21,WR,17,17,,,0,,,0,0.12,0,0,0,0,0.12,0.12,0,0,0,
1279,Ezra Cleveland,Ezra Cleveland,#N/A,MIN,23,LG,17,17,,,0,,,,,,,0,0,0.12,0.12,0,0,0,
1280,Stefon Diggs*,Stefon Diggs,#N/A,BUF,28,WR,17,17,,,0,,,0,0.06,0,0,0,0,0.12,0.12,0,0,0,
1281,Najee Harris*,Najee Harris,#N/A,PIT,23,RB,17,17,,,0,,,0,0,1,0,0,0,0.12,0.12,0,0,0,
1282,Tyreek Hill*,Tyreek Hill,#N/A,KAN,27,WR,17,16,,,0,,,0,0.12,1,3,0,0,0.12,0.12,0,0,0,
1283,Christian Kuntz,Christian Kuntz,#N/A,PIT,27,LS,17,0,,,0,,,,,,,0,0,0.12,0.12,0,0,0,
1284,Trevor Lawrence,Trevor Lawrence,#N/A,JAX,22,QB,17,17,,,0,,,0,0.53,2,0,0,0,0.12,0.12,0,0,0,
1285,Rick Lovato,Rick Lovato,#N/A,PHI,29,C,17,0,,,0,,,,,,,0,0,0.12,0.12,0,0,0,
1286,Ross Matiscik,Ross Matiscik,#N/A,JAX,25,LB,17,0,,,0,,,,,,,0,0,0.12,0.12,0,0,0,
1287,Terry McLaurin,Terry McLaurin,#N/A,WAS,26,WR,17,17,,,0,,,,,,,0,0,0.12,0.12,0,0,0,
1288,Jakobi Meyers,Jakobi Meyers,#N/A,NWE,25,WR,17,16,,,0,,,0,0.06,0,0,0,0,0.12,0.12,0,0,0,
1289,D.J. Moore,D.J. Moore,#N/A,CAR,24,WR,17,17,,,0,,,0,0.06,1,1,0,0,0.12,0.12,0,0,0,
1290,K.J. Osborn,K.J. Osborn,#N/A,MIN,24,WR,17,9,,,0,,,,,,,0,0,0.12,0.12,0,0,0,
1291,Matt Overton,Matt Overton,#N/A,LAC,36,C,17,0,,,0,,,,,,,0,0,0.12,0.12,0,0,0,
1292,Josh Palmer,Josh Palmer,#N/A,LAC,22,WR,17,5,,,0,,,,,,,0,0,0.12,0.12,0,0,0,
1293,Jalen Reagor,Jalen Reagor,#N/A,PHI,22,WR,17,13,,,0,,,0,0.12,1,20,0,0,0.12,0.12,0,0,0,
1294,Hunter Renfrow*,Hunter Renfrow,#N/A,LVR,26,WR,17,9,0,0,0,0,0.06,0,0.29,3,39,0,0,0.12,0.12,0,0,0,
1295,Jeremy Sprinkle,Jeremy Sprinkle,#N/A,DAL,27,TE,17,4,,,0,,,,,,,0,0,0.12,0.12,0,0,0,
1296,Adam Humphries,Adam Humphries,#N/A,WAS,28,WR,17,11,,,0,,,,,,,0,0,0.12,0.06,0.06,0,0,
1297,Austin Jackson,Austin Jackson,#N/A,MIA,22,LG,17,16,,,0,,,0,0,1,0,0,0,0.12,0.06,0.06,0,0,
1298,Jakob Johnson,Jakob Johnson,#N/A,NWE,27,FB,17,6,,,0,,,,,,,0,0,0.12,0.06,0.06,0,0,
1299,Mac Jones*,Mac Jones,#N/A,NWE,23,QB,17,17,,,0,,,0,0.41,1,-4,0,0,0.12,0.06,0.06,0,0,
1300,Michael Pittman Jr.,Michael Pittman Jr.,#N/A,IND,24,WR,17,17,,,0,,,0,0.06,0,0,0,0,0.12,0.06,0.06,0,0,
1301,Durham Smythe,Durham Smythe,#N/A,MIA,26,TE,17,12,,,0,,,,,,,0,0,0.12,0.06,0.06,0,0,
1302,Ryan Tannehill,Ryan Tannehill,#N/A,TEN,33,QB,17,17,,,0,,,0,0.59,1,1,0,0,0.12,0.06,0.06,0,0,
1303,Quez Watkins,Quez Watkins,#N/A,PHI,23,WR,17,12,,,0,,,,,,,0,0,0.12,0.06,0.06,0,0,
1304,Jon Weeks,Jon Weeks,#N/A,HOU,35,C,17,0,,,0,,,,,,,0,0,0.12,0.06,0.06,0,0,
1305,Thomas Hennessy,Thomas Hennessy,#N/A,NYJ,27,LS,17,0,,,0,,,,,,,0,0,0.12,0,0.12,0,0,
1306,Kevin Zeitler,Kevin Zeitler,#N/A,BAL,31,RG,17,17,,,0,,,,,,,0,0,0.12,0,0.12,0,0,
1307,Pat Elflein,Pat Elflein,#N/A,CAR,27,C,9,9,,,0,,,0,0.11,0,0,0,0,0.11,0.11,0,0,0,
1308,Daniel Helm,Daniel Helm,#N/A,LVR,26,TE,9,1,,,0,,,,,,,0,0,0.11,0.11,0,0,0,
1309,Tyler Kroft,Tyler Kroft,#N/A,NYJ,29,TE,9,6,,,0,,,,,,,0,0,0.11,0.11,0,0,0,
1310,Brandon Linder,Brandon Linder,#N/A,JAX,29,C,9,9,,,0,,,,,,,0,0,0.11,0.11,0,0,0,
1311,KC McDermott,KC McDermott,#N/A,JAX,25,T,9,1,,,0,,,,,,,0,0,0.11,0.11,0,0,0,
1312,Patrick Taylor,Patrick Taylor,#N/A,GNB,23,RB,9,0,,,0,,,,,,,0,0,0.11,0.11,0,0,0,
1313,Jeff Wilson,Jeff Wilson,#N/A,SFO,26,RB,9,4,,,0,,,0,0.11,1,0,0,0,0.11,0.11,0,0,0,
1314,Steven Wirtel,Steven Wirtel,#N/A,GNB,24,LS,9,0,,,0,,,,,,,0,0,0.11,0.11,0,0,0,
1315,Robert Woods,Robert Woods,#N/A,LAR,29,WR,9,9,,,0,,,,,,,0,0,0.11,0.11,0,0,0,
1316,Kenny Yeboah,Kenny Yeboah,#N/A,NYJ,23,TE,9,0,,,0,,,,,,,0,0,0.11,0.11,0,0,0,
1317,Eno Benjamin,Eno Benjamin,#N/A,ARI,22,RB,9,0,,,0,,,0,0,1,0,0,0,0.11,0,0.11,0,0,
1318,Brevin Jordan,Brevin Jordan,#N/A,HOU,21,TE,9,2,,,0,,,,,,,0,0,0.11,0,0.11,0,0,
1319,Sean McKeon,Sean McKeon,#N/A,DAL,24,TE,9,2,,,0,,,,,,,0,0,0.11,0,0.11,0,0,
1320,Carson Tinker,Carson Tinker,#N/A,2TM,32,C,9,0,,,0,,,,,,,0,0,0.11,0,0.11,0,0,
1321,Travis Benjamin,Travis Benjamin,#N/A,SFO,32,WR,10,0,,,0,,,0,0.1,0,0,0,0,0.1,0.1,0,0,0,
1322,Lil'Jordan Humphrey,Lil'Jordan Humphrey,#N/A,NOR,23,WR,10,4,,,0,,,,,,,0,0,0.1,0.1,0,0,0,
1323,Tyron Johnson,Tyron Johnson,#N/A,2TM,25,WR,10,0,,,0,,,0.1,0,0,0,0,0,0.1,0.1,0,0,0,
1324,Julio Jones,Julio Jones,#N/A,TEN,32,WR,10,10,,,0,,,,,,,0,0,0.1,0.1,0,0,0,
1325,Bobby Brown,Bobby Brown,#N/A,LAR,21,DT,10,0,,,0,,,,,,,0,0,0.1,0,0.1,0,0,
1326,Frank Darby,Frank Darby,#N/A,ATL,24,WR,10,0,,,0,,,0.1,0,0,0,0,0,0.1,0,0.1,0,0,
1327,Keith Ismael,Keith Ismael,#N/A,WAS,23,C,10,5,,,0,,,0,0.1,0,-12,0,0,0.1,0,0.1,0,0,
1328,Nick Harris,Nick Harris,#N/A,CLE,23,C,11,1,,,0,,,,,,,0,0,0.09,0.09,0,0,0,
1329,J.D. McKissic,J.D. McKissic,#N/A,WAS,28,WR,11,3,,,0,,,,,,,0,0,0.09,0.09,0,0,0,
1330,Tre' McKitty,Tre' McKitty,#N/A,LAC,22,TE,11,4,,,0,,,,,,,0,0,0.09,0.09,0,0,0,
1331,Jaydon Mickens,Jaydon Mickens,#N/A,2TM,27,WR,11,0,,,0,,,0,0.09,0,0,0,0,0.09,0.09,0,0,0,
1332,Brandon Scherff*,Brandon Scherff,#N/A,WAS,30,RG,11,11,,,0,,,,,,,0,0,0.09,0.09,0,0,0,
1333,Tyron Smith*,Tyron Smith,#N/A,DAL,31,LT,11,11,,,0,,,,,,,0,0,0.09,0.09,0,0,0,
1334,Colin Thompson,Colin Thompson,#N/A,CAR,28,TE,11,2,,,0,,,,,,,0,0,0.09,0.09,0,0,0,
1335,Derrick Gore,Derrick Gore,#N/A,KAN,27,RB,11,0,,,0,,,,,,,0,0,0.09,0,0.09,0,0,
1336,Jordan Akins,Jordan Akins,#N/A,HOU,29,TE,13,3,,,0,,,0,0.15,0,0,0,0,0.08,0.08,0,0,0,
1337,Andrew Beck,Andrew Beck,#N/A,DEN,25,TE,12,0,,,0,,,,,,,0,0,0.08,0.08,0,0,0,
1338,Giovani Bernard,Giovani Bernard,#N/A,TAM,30,RB,12,0,,,0,,,0,0.08,1,0,0,0,0.08,0.08,0,0,0,
1339,Spencer Brown,Spencer Brown,#N/A,BUF,23,RT,13,10,,,0,,,0,0,1,0,0,0,0.08,0.08,0,0,0,
1340,Trystan Colon-Castillo,Trystan Colon-Castillo,#N/A,BAL,23,C,12,1,,,0,,,,,,,0,0,0.08,0.08,0,0,0,
1341,Jamison Crowder,Jamison Crowder,#N/A,NYJ,28,WR,12,4,,,0,,,0,0.08,0,0,0,0,0.08,0.08,0,0,0,
1342,Chase Edmonds,Chase Edmonds,#N/A,ARI,25,RB,12,11,,,0,,,0,0.08,1,0,0,0,0.08,0.08,0,0,0,
1343,Isaiah Ford,Isaiah Ford,#N/A,MIA,25,WR,13,2,,,0,,,,,,,0,0,0.08,0.08,0,0,0,
1344,Zane Gonzalez,Zane Gonzalez,#N/A,CAR,26,K,12,0,,,0,,,,,,,0,0,0.08,0.08,0,0,0,
1345,Joe Haeg,Joe Haeg,#N/A,PIT,28,T,12,2,,,0,,,,,,,0,0,0.08,0.08,0,0,0,
1346,Deonte Harty,Deonte Harty,#N/A,NOR,24,WR,13,1,,,0,,,0,0.15,1,0,0,0,0.08,0.08,0,0,0,
1347,Rodney Hudson,Rodney Hudson,#N/A,ARI,32,C,12,12,,,0,,,0,0.17,0,-7,0,0,0.08,0.08,0,0,0,
1348,Hayden Hurst,Hayden Hurst,#N/A,ATL,28,TE,13,5,,,0,,,0,0.23,0,0,0,0,0.08,0.08,0,0,0,
1349,David Johnson,David Johnson,#N/A,HOU,30,RB,13,4,,,0,,,0,0.08,0,0,0,0,0.08,0.08,0,0,0,
1350,Jarvis Landry,Jarvis Landry,#N/A,CLE,29,WR,12,12,,,0,,,0,0.25,0,-3,0,0,0.08,0.08,0,0,0,
1351,Patrick Mekari,Patrick Mekari,#N/A,BAL,24,RT,13,12,,,0,,,,,,,0,0,0.08,0.08,0,0,0,
1352,Zack Moss,Zack Moss,#N/A,BUF,24,RB,13,0,,,0,,,0,0.15,0,0,0,0,0.08,0.08,0,0,0,
1353,Quenton Nelson*,Quenton Nelson,#N/A,IND,25,LG,13,13,,,0,,,,,,,0,0,0.08,0.08,0,0,0,
1354,Dillon Radunz,Dillon Radunz,#N/A,TEN,23,T,12,1,,,0,,,,,,,0,0,0.08,0.08,0,0,0,
1355,Riley Reiff,Riley Reiff,#N/A,CIN,33,RT,12,12,,,0,,,0,0,1,12,0,0,0.08,0.08,0,0,0,
1356,Jeff Smith,Jeff Smith,#N/A,NYJ,24,WR,12,3,,,0,,,,,,,0,0,0.08,0.08,0,0,0,
1357,Adam Trautman,Adam Trautman,#N/A,NOR,24,TE,13,10,,,0,,,0,0.08,0,0,0,0,0.08,0.08,0,0,0,
1358,Garrett Bradbury,Garrett Bradbury,#N/A,MIN,26,C,13,13,,,0,,,,,,,0,0,0.08,0,0.08,0,0,
1359,Taysom Hill,Taysom Hill,#N/A,NOR,31,QB,12,9,,,0,,,0,0.17,2,0,0,0,0.08,0,0.08,0,0,
1360,Collin Johnson,Collin Johnson,#N/A,NYG,24,WR,12,1,,,0,,,,,,,0,0,0.08,0,0.08,0,0,
1361,Bobby Massie,Bobby Massie,#N/A,DEN,32,RT,13,13,,,0,,,,,,,0,0,0.08,0,0.08,0,0,
1362,David Montgomery,David Montgomery,#N/A,CHI,24,RB,13,13,,,0,,,0,0.08,1,3,0,0,0.08,0,0.08,0,0,
1363,Tua Tagovailoa,Tua Tagovailoa,#N/A,MIA,23,QB,13,12,,,0,,,0,0.69,2,2,0,0,0.08,0,0.08,0,0,
1364,Ike Boettger,Ike Boettger,#N/A,BUF,27,LG,15,10,,,0,,,,,,,0,0,0.07,0.07,0,0,0,
1365,Pharaoh Brown,Pharaoh Brown,#N/A,HOU,27,TE,15,12,,,0,,,0,0.07,0,0,0,0,0.07,0.07,0,0,0,
1366,Geron Christian,Geron Christian,#N/A,HOU,25,LT,14,8,,,0,,,,,,,0,0,0.07,0.07,0,0,0,
1367,Nico Collins,Nico Collins,#N/A,HOU,22,WR,14,8,,,0,,,,,,,0,0,0.07,0.07,0,0,0,
1368,James Conner*,James Conner,#N/A,ARI,26,RB,15,6,,,0,,,0,0.13,1,0,0,0,0.07,0.07,0,0,0,
1369,Nate Davis,Nate Davis,#N/A,TEN,25,RG,14,14,,,0,,,,,,,0,0,0.07,0.07,0,0,0,
1370,Will Dissly,Will Dissly,#N/A,SEA,25,TE,15,14,,,0,,,0,0.07,2,0,0,0,0.07,0.07,0,0,0,
1371,Cody Ford,Cody Ford,#N/A,BUF,25,RG,15,7,,,0,,,,,,,0,0,0.07,0.07,0,0,0,
1372,Russell Gage,Russell Gage,#N/A,ATL,25,WR,14,9,,,0,,,0,0.14,0,0,0,0,0.07,0.07,0,0,0,
1373,Jimmy Graham,Jimmy Graham,#N/A,CHI,35,TE,15,6,,,0,,,,,,,0,0,0.07,0.07,0,0,0,
1374,Jakeem Grant*,Jakeem Grant,#N/A,2TM,29,WR,15,0,,,0,,,0,0.2,0,0,0,0,0.07,0.07,0,0,0,
1375,Kendrick Green,Kendrick Green,#N/A,PIT,23,C,15,15,,,0,,,,,,,0,0,0.07,0.07,0,0,0,
1376,Pressley Harvin III,Pressley Harvin III,#N/A,PIT,23,P,15,0,,,0,,,,,,,0,0,0.07,0.07,0,0,0,
1377,Tee Higgins,Tee Higgins,#N/A,CIN,22,WR,14,14,,,0,,,0,0.07,0,0,0,0,0.07,0.07,0,0,0,
1378,Mark Ingram,Mark Ingram,#N/A,2TM,32,RB,14,10,,,0,,,0,0.07,0,0,0,0,0.07,0.07,0,0,0,
1379,Josh Jacobs,Josh Jacobs,#N/A,LVR,23,RB,15,14,,,0,,,0,0.13,0,0,0,0,0.07,0.07,0,0,0,
1380,George Kittle*,George Kittle,#N/A,SFO,28,TE,14,14,,,0,,,0,0.14,0,0,0,0,0.07,0.07,0,0,0,
1381,Dawson Knox,Dawson Knox,#N/A,BUF,25,TE,15,14,,,0,,,0.07,0,0,0,0,0,0.07,0.07,0,0,0,
1382,Allen Lazard,Allen Lazard,#N/A,GNB,26,WR,15,13,,,0,,,,,,,0,0,0.07,0.07,0,0,0,
1383,Cornelius Lucas,Cornelius Lucas,#N/A,WAS,30,RT,15,7,,,0,,,,,,,0,0,0.07,0.07,0,0,0,
1384,Isaiah McKenzie,Isaiah McKenzie,#N/A,BUF,26,WR,15,2,,,0,,,0,0.13,1,4,0,0,0.07,0.07,0,0,0,
1385,Rondale Moore,Rondale Moore,#N/A,ARI,21,WR,14,7,,,0,,,0,0.21,0,0,0,0,0.07,0.07,0,0,0,
1386,Jason Peters,Jason Peters,#N/A,CHI,39,LT,15,15,,,0,,,,,,,0,0,0.07,0.07,0,0,0,
1387,Justin Pugh,Justin Pugh,#N/A,ARI,31,LG,14,13,,,0,,,,,,,0,0,0.07,0.07,0,0,0,
1388,Emmanuel Sanders,Emmanuel Sanders,#N/A,BUF,34,WR,14,13,,,0,,,0,0,1,0,0,0,0.07,0.07,0,0,0,
1389,Trenton Scott,Trenton Scott,#N/A,CAR,27,RG,14,5,,,0,,,,,,,0,0,0.07,0.07,0,0,0,
1390,Tajae Sharpe,Tajae Sharpe,#N/A,ATL,27,WR,15,7,,,0,,,,,,,0,0,0.07,0.07,0,0,0,
1391,Dede Westbrook,Dede Westbrook,#N/A,MIN,28,WR,15,0,,,0,,,0,0.13,1,0,0,0,0.07,0.07,0,0,0,
1392,Trent Williams*+,Trent Williams,#N/A,SFO,33,LT,15,15,,,0,,,,,,,0,0,0.07,0.07,0,0,0,
1393,Juwan Johnson,Juwan Johnson,#N/A,NOR,25,WR,14,2,,,0,,,,,,,0,0,0.07,0,0.07,0,0,
1394,Latavius Murray,Latavius Murray,#N/A,BAL,31,RB,14,6,,,0,,,,,,,0,0,0.07,0,0.07,0,0,
1395,James Robinson,James Robinson,#N/A,JAX,23,RB,14,13,,,0,,,0,0.29,0,0,0,0,0.07,0,0.07,0,0,
1396,Davante Adams*+,Davante Adams,#N/A,GNB,29,WR,16,16,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1397,Josh Allen,Josh Allen,Josh Allen (Bills QB),BUF,25,QB,17,17,,,0,,,0,0.47,2,-4,0,0,0.06,0.06,0,0,0,
1398,Keenan Allen*,Keenan Allen,#N/A,LAC,29,WR,16,16,,,0,,,0,0.06,0,0,0,0,0.06,0.06,0,0,0,
1399,Antony Auclair,Antony Auclair,#N/A,HOU,28,TE,16,13,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1400,Kalen Ballage,Kalen Ballage,#N/A,PIT,26,RB,17,0,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1401,Tyler Bass,Tyler Bass,#N/A,BUF,24,K,17,0,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1402,Corey Bojorquez,Corey Bojorquez,#N/A,GNB,25,P,17,0,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1403,Tyler Boyd,Tyler Boyd,#N/A,CIN,27,WR,16,10,,,0,,,0,0.06,1,0,0,0,0.06,0.06,0,0,0,
1404,Bradley Bozeman,Bradley Bozeman,#N/A,BAL,27,C,16,16,,,0,,,0,0.06,0,-2,0,0,0.06,0.06,0,0,0,
1405,Cameron Brate,Cameron Brate,#N/A,TAM,30,TE,17,3,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1406,Joe Burrow,Joe Burrow,#N/A,CIN,25,QB,16,16,,,0,,,0,0.31,1,0,0,0,0.06,0.06,0,0,0,
1407,Joe Cardona,Joe Cardona,#N/A,NWE,29,C,17,0,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1408,DeAndre Carter,DeAndre Carter,#N/A,WAS,28,WR,17,6,,,0,,,0,0.18,1,0,0,0,0.06,0.06,0,0,0,
1409,Robbie Chosen,Robbie Chosen,#N/A,CAR,28,WR,17,16,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1410,Brady Christensen,Brady Christensen,#N/A,CAR,25,LT,16,6,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1411,AJ Cole III*+,AJ Cole III,#N/A,LVR,26,P,17,0,,,0,,,0.06,0,0,0,0,0,0.06,0.06,0,0,0,
1412,Tom Compton,Tom Compton,#N/A,SFO,32,RT,17,7,,,0,,,0,0,1,0,0,0,0.06,0.06,0,0,0,
1413,Jared Cook,Jared Cook,#N/A,LAC,34,TE,16,10,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1414,Kirk Cousins*,Kirk Cousins,#N/A,MIN,33,QB,16,16,,,0,,,0,0.75,4,0,0,0,0.06,0.06,0,0,0,
1415,Morgan Cox,Morgan Cox,#N/A,TEN,35,C,17,0,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1416,Mason Crosby,Mason Crosby,#N/A,GNB,37,K,17,0,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1417,James Daniels,James Daniels,#N/A,CHI,24,RG,17,17,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1418,Gabriel Davis,Gabriel Davis,#N/A,BUF,22,WR,16,4,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1419,Mike Davis,Mike Davis,#N/A,ATL,28,RB,17,8,,,0,,,0,0.24,1,0,0,0,0.06,0.06,0,0,0,
1420,Dion Dawkins*,Dion Dawkins,#N/A,BUF,27,LT,16,15,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1421,Josiah Deguara,Josiah Deguara,#N/A,GNB,24,TE,16,2,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1422,AJ Dillon,AJ Dillon,#N/A,GNB,23,RB,17,2,,,0,,,0,0.12,1,3,0,0,0.06,0.06,0,0,0,
1423,Riley Dixon,Riley Dixon,#N/A,NYG,28,P,17,0,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1424,David Edwards,David Edwards,#N/A,LAR,24,LG,17,17,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1425,Ezekiel Elliott,Ezekiel Elliott,#N/A,DAL,26,RB,17,17,,,0,,,0,0.06,2,0,0,0,0.06,0.06,0,0,0,
1426,Alex Erickson,Alex Erickson,#N/A,CAR,29,WR,17,0,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1427,Mike Evans*,Mike Evans,#N/A,TAM,28,WR,16,16,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1428,Matt Feiler,Matt Feiler,#N/A,LAC,29,LG,16,16,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1429,Reid Ferguson,Reid Ferguson,#N/A,BUF,27,C,17,0,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1430,Devonta Freeman,Devonta Freeman,#N/A,BAL,29,RB,16,8,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1431,Pat Freiermuth,Pat Freiermuth,#N/A,PIT,23,TE,16,9,,,0,,,0,0.06,0,0,0,0,0.06,0.06,0,0,0,
1432,Matt Gay*,Matt Gay,#N/A,LAR,27,K,17,0,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1433,Zach Gentry,Zach Gentry,#N/A,PIT,25,TE,17,12,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1434,Mike Gesicki,Mike Gesicki,#N/A,MIA,26,TE,17,9,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1435,Antonio Gibson,Antonio Gibson,#N/A,WAS,23,RB,16,14,,,0,,,0,0.38,0,0,0,0,0.06,0.06,0,0,0,
1436,Blake Gillikin,Blake Gillikin,#N/A,NOR,23,P,17,0,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1437,Mark Glowinski,Mark Glowinski,#N/A,IND,29,RG,16,14,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
1438,Mecole Hardman,Mecole Hardman,#N/A,KAN,23,WR,17,8,,,0,,,0,0.18,1,0,0,0,0.06,0.06,0,0,0,
1439,Justin Herbert*,Justin Herbert,#N/A,LAC,23,QB,17,17,,,0,,,0,0.06,0,0,0,0,0.06,0.06,0,0,0,
1440,Kendall Hinton,Kendall Hinton,#N/A,DEN,24,WR,16,1,,,0,,,,,,,0,0,0.06,0.06,0,0,0,
